IDN: HEWLETT-PACKARD,34420A,0,9.0-5.0-2.0
 
Nr.      Date                   Data_on_Ch_1_[V]   Data_on_Ch_2_[V]
484      2017-10-12 13:36:13    +1.01970000E+00    -    
485      2017-10-12 13:36:13    +1.01910000E+00    -    
486      2017-10-12 13:36:13    +1.01800000E+00    -    
487      2017-10-12 13:36:14    +1.01910000E+00    -    
488      2017-10-12 13:36:14    +1.01970000E+00    -    
489      2017-10-12 13:36:14    +1.01850000E+00    -    
490      2017-10-12 13:36:15    +1.01850000E+00    -    
491      2017-10-12 13:36:15    +1.01800000E+00    -    
492      2017-10-12 13:36:15    +1.01800000E+00    -    
493      2017-10-12 13:36:16    +1.01800000E+00    -    
494      2017-10-12 13:36:16    +1.01800000E+00    -    
495      2017-10-12 13:36:17    +1.01850000E+00    -    
496      2017-10-12 13:36:17    +1.01740000E+00    -    
497      2017-10-12 13:36:17    +1.01850000E+00    -    
498      2017-10-12 13:36:18    +1.01910000E+00    -    
499      2017-10-12 13:36:18    +1.01850000E+00    -    
500      2017-10-12 13:36:18    +1.01850000E+00    -    
501      2017-10-12 13:36:19    +1.01970000E+00    -    
502      2017-10-12 13:36:19    +1.01800000E+00    -    
503      2017-10-12 13:36:19    +1.01800000E+00    -    
504      2017-10-12 13:36:20    +1.01970000E+00    -    
505      2017-10-12 13:36:20    +1.01800000E+00    -    
506      2017-10-12 13:36:21    +1.01850000E+00    -    
507      2017-10-12 13:36:21    +1.01850000E+00    -    
508      2017-10-12 13:36:21    +1.01800000E+00    -    
509      2017-10-12 13:36:22    +1.01850000E+00    -    
510      2017-10-12 13:36:22    +1.01910000E+00    -    
511      2017-10-12 13:36:22    +1.01970000E+00    -    
512      2017-10-12 13:36:23    +1.01850000E+00    -    
513      2017-10-12 13:36:23    +1.01850000E+00    -    
514      2017-10-12 13:36:23    +1.01910000E+00    -    
515      2017-10-12 13:36:24    +1.01850000E+00    -    
516      2017-10-12 13:36:24    +1.01850000E+00    -    
517      2017-10-12 13:36:25    +1.01800000E+00    -    
518      2017-10-12 13:36:26    +1.01850000E+00    -    
519      2017-10-12 13:36:26    +1.01850000E+00    -    
520      2017-10-12 13:36:26    +1.01850000E+00    -    
521      2017-10-12 13:36:27    +1.01970000E+00    -    
522      2017-10-12 13:36:27    +1.01800000E+00    -    
523      2017-10-12 13:36:27    +1.01850000E+00    -    
524      2017-10-12 13:36:28    +1.01800000E+00    -    
525      2017-10-12 13:36:32    +1.01740000E+00    -    
526      2017-10-12 13:36:32    +1.01800000E+00    -    
527      2017-10-12 13:36:32    +1.01850000E+00    -    
528      2017-10-12 13:36:33    +1.01850000E+00    -    
529      2017-10-12 13:36:33    +1.01800000E+00    -    
530      2017-10-12 13:36:33    +1.01970000E+00    -    
531      2017-10-12 13:36:34    +1.01800000E+00    -    
532      2017-10-12 13:36:34    +1.01850000E+00    -    
533      2017-10-12 13:36:35    +1.01910000E+00    -    
534      2017-10-12 13:36:35    +1.01850000E+00    -    
535      2017-10-12 13:36:35    +1.01850000E+00    -    
536      2017-10-12 13:36:36    +1.01740000E+00    -    
537      2017-10-12 13:36:36    +1.01910000E+00    -    
538      2017-10-12 13:36:37    +1.01970000E+00    -    
539      2017-10-12 13:36:39    +1.01910000E+00    -    
540      2017-10-12 13:36:40    +1.01910000E+00    -    
541      2017-10-12 13:36:40    +1.01800000E+00    -    
542      2017-10-12 13:36:41    +1.01800000E+00    -    
543      2017-10-12 13:36:41    +1.01970000E+00    -    
544      2017-10-12 13:36:42    +1.01850000E+00    -    
545      2017-10-12 13:36:42    +1.01850000E+00    -    
546      2017-10-12 13:36:42    +1.01850000E+00    -    
547      2017-10-12 13:36:43    +1.01850000E+00    -    
548      2017-10-12 13:36:43    +1.01850000E+00    -    
549      2017-10-12 13:36:44    +1.01910000E+00    -    
550      2017-10-12 13:36:44    +1.01850000E+00    -    
551      2017-10-12 13:36:44    +1.01800000E+00    -    
552      2017-10-12 13:36:45    +1.01850000E+00    -    
553      2017-10-12 13:36:45    +1.01970000E+00    -    
554      2017-10-12 13:36:46    +1.01850000E+00    -    
555      2017-10-12 13:36:46    +1.01850000E+00    -    
556      2017-10-12 13:36:46    +1.02020000E+00    -    
557      2017-10-12 13:36:47    +1.01970000E+00    -    
558      2017-10-12 13:36:47    +1.01800000E+00    -    
559      2017-10-12 13:36:48    +1.01850000E+00    -    
560      2017-10-12 13:36:48    +1.01910000E+00    -    
561      2017-10-12 13:36:48    +1.01970000E+00    -    
562      2017-10-12 13:36:49    +1.01740000E+00    -    
563      2017-10-12 13:36:49    +1.01970000E+00    -    
564      2017-10-12 13:36:50    +1.01910000E+00    -    
565      2017-10-12 13:36:50    +1.01970000E+00    -    
566      2017-10-12 13:36:50    +1.01800000E+00    -    
567      2017-10-12 13:36:51    +1.01910000E+00    -    
568      2017-10-12 13:36:51    +1.01850000E+00    -    
569      2017-10-12 13:36:52    +1.01800000E+00    -    
570      2017-10-12 13:36:52    +1.01910000E+00    -    
571      2017-10-12 13:36:53    +1.01800000E+00    -    
572      2017-10-12 13:36:53    +1.01800000E+00    -    
573      2017-10-12 13:36:53    +1.01850000E+00    -    
574      2017-10-12 13:36:54    +1.01910000E+00    -    
575      2017-10-12 13:36:54    +1.01850000E+00    -    
576      2017-10-12 13:36:55    +1.87980000E+00    -    
577      2017-10-12 13:36:55    +7.50500000E-01    -    
578      2017-10-12 13:36:55    +1.38400000E+00    -    
579      2017-10-12 13:36:56    +1.33470000E+00    -    
580      2017-10-12 13:36:56    +4.83230000E-01    -    
581      2017-10-12 13:36:57    +8.60680000E-01    -    
582      2017-10-12 13:36:57    +9.12440000E-01    -    
583      2017-10-12 13:36:58    +8.03830000E-01    -    
584      2017-10-12 13:36:58    -2.40700000E-05    -    
585      2017-10-12 13:36:58    -4.53400000E-04    -    
586      2017-10-12 13:36:59    -7.13000000E-06    -    
587      2017-10-12 13:36:59    -1.83800000E-05    -    
588      2017-10-12 13:37:00    +1.46000000E-05    -    
589      2017-10-12 13:37:00    -4.79000000E-06    -    
590      2017-10-12 13:37:01    -1.39570000E+00    -    
591      2017-10-12 13:37:01    -9.07700000E-01    -    
592      2017-10-12 13:37:02    -1.29560000E+00    -    
593      2017-10-12 13:37:02    -1.22000000E+00    -    
594      2017-10-12 13:37:02    -1.45620000E+00    -    
595      2017-10-12 13:37:03    -2.95320000E+00    -    
596      2017-10-12 13:37:03    -4.13020000E+00    -    
597      2017-10-12 13:37:04    -5.33670000E+00    -    
598      2017-10-12 13:37:04    -5.91210000E+00    -    
599      2017-10-12 13:37:05    -6.53330000E+00    -    
600      2017-10-12 13:37:05    -6.66650000E+00    -    
601      2017-10-12 13:37:05    -6.93230000E+00    -    
602      2017-10-12 13:37:06    -6.89480000E+00    -    
603      2017-10-12 13:37:06    -6.89870000E+00    -    
604      2017-10-12 13:37:07    -6.19190000E+00    -    
605      2017-10-12 13:37:07    -6.52150000E+00    -    
606      2017-10-12 13:37:08    -5.41400000E+00    -    
607      2017-10-12 13:37:08    -5.13360000E+00    -    
608      2017-10-12 13:37:09    -4.87840000E+00    -    
609      2017-10-12 13:37:09    -4.59070000E+00    -    
610      2017-10-12 13:37:09    -4.90020000E+00    -    
611      2017-10-12 13:37:10    -5.57910000E+00    -    
612      2017-10-12 13:37:10    -6.49240000E+00    -    
613      2017-10-12 13:37:11    -7.41530000E+00    -    
614      2017-10-12 13:37:11    -8.40810000E+00    -    
615      2017-10-12 13:37:12    -9.21340000E+00    -    
616      2017-10-12 13:37:12    -9.86030000E+00    -    
617      2017-10-12 13:37:12    -1.05174000E+01    -    
618      2017-10-12 13:37:13    -1.10910000E+01    -    
619      2017-10-12 13:37:13    -1.15342000E+01    -    
620      2017-10-12 13:37:14    -1.19545000E+01    -    
621      2017-10-12 13:37:14    -1.18952000E+01    -    
622      2017-10-12 13:37:15    -4.76600000E+00    -    
623      2017-10-12 13:37:15    +4.06150000E-01    -    
624      2017-10-12 13:37:16    +4.37060000E-01    -    
625      2017-10-12 13:37:16    -9.96030000E-01    -    
626      2017-10-12 13:37:17    +5.93150000E-01    -    
627      2017-10-12 13:37:17    +6.46050000E-01    -    
628      2017-10-12 13:37:18    +6.44630000E-01    -    
629      2017-10-12 13:37:18    +6.48980000E-01    -    
630      2017-10-12 13:37:18    +6.50960000E-01    -    
631      2017-10-12 13:37:19    +6.37120000E-01    -    
632      2017-10-12 13:37:19    +6.26610000E-01    -    
633      2017-10-12 13:37:20    +6.10900000E-01    -    
634      2017-10-12 13:37:20    +6.06940000E-01    -    
635      2017-10-12 13:37:21    +5.98690000E-01    -    
636      2017-10-12 13:37:21    +5.95690000E-01    -    
637      2017-10-12 13:37:22    +5.67890000E-01    -    
638      2017-10-12 13:37:22    +5.29010000E-01    -    
639      2017-10-12 13:37:23    +5.19060000E-01    -    
640      2017-10-12 13:37:23    +5.18890000E-01    -    
641      2017-10-12 13:37:24    +5.14600000E-01    -    
642      2017-10-12 13:37:24    +4.82610000E-01    -    
643      2017-10-12 13:37:24    +4.68150000E-01    -    
644      2017-10-12 13:37:25    +4.62380000E-01    -    
645      2017-10-12 13:37:25    +4.63400000E-01    -    
646      2017-10-12 13:37:26    +4.65150000E-01    -    
647      2017-10-12 13:37:26    +4.41130000E-01    -    
648      2017-10-12 13:37:27    +4.41300000E-01    -    
649      2017-10-12 13:37:27    +4.36730000E-01    -    
650      2017-10-12 13:37:28    +3.83720000E-01    -    
651      2017-10-12 13:37:28    +3.98070000E-01    -    
652      2017-10-12 13:37:29    +3.85070000E-01    -    
653      2017-10-12 13:37:29    +4.04910000E-01    -    
654      2017-10-12 13:37:29    +3.90100000E-01    -    
655      2017-10-12 13:37:30    +3.44440000E-01    -    
656      2017-10-12 13:37:30    +3.09800000E-01    -    
657      2017-10-12 13:37:31    +3.47610000E-01    -    
658      2017-10-12 13:37:31    +2.91090000E-01    -    
659      2017-10-12 13:37:32    +3.11210000E-01    -    
660      2017-10-12 13:37:32    +2.66960000E-01    -    
661      2017-10-12 13:37:33    +2.98550000E-01    -    
662      2017-10-12 13:37:33    +2.62950000E-01    -    
663      2017-10-12 13:37:34    +2.35880000E-01    -    
664      2017-10-12 13:37:34    +2.32380000E-01    -    
665      2017-10-12 13:37:35    +2.68040000E-01    -    
666      2017-10-12 13:37:35    +2.45600000E-01    -    
667      2017-10-12 13:37:36    +1.92480000E-01    -    
668      2017-10-12 13:37:36    +2.08420000E-01    -    
669      2017-10-12 13:37:37    +2.11750000E-01    -    
670      2017-10-12 13:37:37    +1.64900000E-01    -    
671      2017-10-12 13:37:38    +1.74060000E-01    -    
672      2017-10-12 13:37:38    +1.39020000E-01    -    
673      2017-10-12 13:37:39    +1.28230000E-01    -    
674      2017-10-12 13:37:39    +1.20650000E-01    -    
675      2017-10-12 13:37:40    +1.04660000E-01    -    
676      2017-10-12 13:37:40    +1.42240000E-01    -    
677      2017-10-12 13:37:40    +1.45410000E-01    -    
678      2017-10-12 13:37:41    +6.42500000E-02    -    
679      2017-10-12 13:37:41    +1.05356000E-01    -    
680      2017-10-12 13:37:42    +4.80230000E-02    -    
681      2017-10-12 13:37:42    +9.42970000E-02    -    
682      2017-10-12 13:37:43    +8.57730000E-02    -    
683      2017-10-12 13:37:43    +2.90440000E-02    -    
684      2017-10-12 13:37:44    +6.27570000E-02    -    
685      2017-10-12 13:37:44    +6.30620000E-02    -    
686      2017-10-12 13:37:45    +5.43570000E-02    -    
687      2017-10-12 13:37:45    +2.70120000E-02    -    
688      2017-10-12 13:37:46    +3.26900000E-03    -    
689      2017-10-12 13:37:46    +2.19090000E-02    -    
690      2017-10-12 13:37:47    -3.79020000E-02    -    
691      2017-10-12 13:37:47    +1.29730000E-02    -    
692      2017-10-12 13:37:48    -3.81330000E-02    -    
693      2017-10-12 13:37:48    -2.02270000E-02    -    
694      2017-10-12 13:37:49    -6.80130000E-02    -    
695      2017-10-12 13:37:49    -1.27130000E-02    -    
696      2017-10-12 13:37:50    -8.50780000E-02    -    
697      2017-10-12 13:37:50    -2.63520000E-02    -    
698      2017-10-12 13:37:51    -5.20090000E-02    -    
699      2017-10-12 13:37:51    -6.90570000E-02    -    
700      2017-10-12 13:37:52    -1.07676000E-01    -    
701      2017-10-12 13:37:52    -6.55350000E-02    -    
702      2017-10-12 13:37:53    -5.86980000E-02    -    
703      2017-10-12 13:37:53    -6.53710000E-02    -    
704      2017-10-12 13:37:54    -7.66330000E-02    -    
705      2017-10-12 13:37:54    -1.00563000E-01    -    
706      2017-10-12 13:37:55    -1.48850000E-01    -    
707      2017-10-12 13:37:55    -1.53770000E-01    -    
708      2017-10-12 13:37:56    -1.43260000E-01    -    
709      2017-10-12 13:37:56    -1.61290000E-01    -    
710      2017-10-12 13:37:57    -1.30090000E-01    -    
711      2017-10-12 13:37:57    -1.34950000E-01    -    
712      2017-10-12 13:37:58    -1.56990000E-01    -    
713      2017-10-12 13:37:58    -2.07290000E-01    -    
714      2017-10-12 13:37:59    -2.22880000E-01    -    
715      2017-10-12 13:37:59    -1.95360000E-01    -    
716      2017-10-12 13:38:00    -1.89260000E-01    -    
717      2017-10-12 13:38:00    -2.03670000E-01    -    
718      2017-10-12 13:38:01    -2.60130000E-01    -    
719      2017-10-12 13:38:01    -2.10110000E-01    -    
720      2017-10-12 13:38:02    -2.39270000E-01    -    
721      2017-10-12 13:38:03    -2.27740000E-01    -    
722      2017-10-12 13:38:03    -2.71770000E-01    -    
723      2017-10-12 13:38:04    -2.51930000E-01    -    
724      2017-10-12 13:38:04    -2.87700000E-01    -    
725      2017-10-12 13:38:05    -2.69960000E-01    -    
726      2017-10-12 13:38:05    -2.67700000E-01    -    
727      2017-10-12 13:38:06    -3.29520000E-01    -    
728      2017-10-12 13:38:06    -3.30140000E-01    -    
729      2017-10-12 13:38:07    -2.96520000E-01    -    
730      2017-10-12 13:38:07    -3.58510000E-01    -    
731      2017-10-12 13:38:08    -3.70660000E-01    -    
732      2017-10-12 13:38:08    -3.63370000E-01    -    
733      2017-10-12 13:38:09    -3.84340000E-01    -    
734      2017-10-12 13:38:09    -3.41840000E-01    -    
735      2017-10-12 13:38:10    -3.41670000E-01    -    
736      2017-10-12 13:38:10    -3.53370000E-01    -    
737      2017-10-12 13:38:11    -3.66990000E-01    -    
738      2017-10-12 13:38:11    -3.81170000E-01    -    
739      2017-10-12 13:38:12    -3.79310000E-01    -    
740      2017-10-12 13:38:12    -4.24410000E-01    -    
741      2017-10-12 13:38:13    -4.40400000E-01    -    
742      2017-10-12 13:38:13    -4.60910000E-01    -    
743      2017-10-12 13:38:14    -4.24520000E-01    -    
744      2017-10-12 13:38:15    -4.32260000E-01    -    
745      2017-10-12 13:38:15    -4.89170000E-01    -    
746      2017-10-12 13:38:16    -4.69220000E-01    -    
747      2017-10-12 13:38:16    -4.93690000E-01    -    
748      2017-10-12 13:38:17    -4.75320000E-01    -    
749      2017-10-12 13:38:17    -4.60460000E-01    -    
750      2017-10-12 13:38:18    -4.64300000E-01    -    
751      2017-10-12 13:38:18    -5.28280000E-01    -    
752      2017-10-12 13:38:19    -5.27030000E-01    -    
753      2017-10-12 13:38:19    -5.16410000E-01    -    
754      2017-10-12 13:38:20    -5.60030000E-01    -    
755      2017-10-12 13:38:20    -5.63090000E-01    -    
756      2017-10-12 13:38:21    -5.10700000E-01    -    
757      2017-10-12 13:38:22    -5.70320000E-01    -    
758      2017-10-12 13:38:22    -5.64390000E-01    -    
759      2017-10-12 13:38:23    -5.79640000E-01    -    
760      2017-10-12 13:38:23    -5.48790000E-01    -    
761      2017-10-12 13:38:24    -5.63480000E-01    -    
762      2017-10-12 13:38:24    -5.92640000E-01    -    
763      2017-10-12 13:38:25    -5.56140000E-01    -    
764      2017-10-12 13:38:25    -5.64440000E-01    -    
765      2017-10-12 13:38:26    -5.71340000E-01    -    
766      2017-10-12 13:38:26    -6.02590000E-01    -    
767      2017-10-12 13:38:27    -5.96430000E-01    -    
768      2017-10-12 13:38:27    -6.31180000E-01    -    
769      2017-10-12 13:38:28    -6.11230000E-01    -    
770      2017-10-12 13:38:29    -6.35990000E-01    -    
771      2017-10-12 13:38:29    -6.21750000E-01    -    
772      2017-10-12 13:38:30    -6.84640000E-01    -    
773      2017-10-12 13:38:30    -6.66110000E-01    -    
774      2017-10-12 13:38:31    -6.99850000E-01    -    
775      2017-10-12 13:38:31    -7.02730000E-01    -    
776      2017-10-12 13:38:32    -6.82840000E-01    -    
777      2017-10-12 13:38:32    -6.92500000E-01    -    
778      2017-10-12 13:38:33    -7.17140000E-01    -    
779      2017-10-12 13:38:34    -6.71930000E-01    -    
780      2017-10-12 13:38:34    -7.37090000E-01    -    
781      2017-10-12 13:38:35    -6.92560000E-01    -    
782      2017-10-12 13:38:35    -7.12280000E-01    -    
783      2017-10-12 13:38:36    -7.30980000E-01    -    
784      2017-10-12 13:38:36    -7.23020000E-01    -    
785      2017-10-12 13:38:37    -7.72860000E-01    -    
786      2017-10-12 13:38:37    -7.60090000E-01    -    
787      2017-10-12 13:38:38    -7.35450000E-01    -    
788      2017-10-12 13:38:39    -7.94280000E-01    -    
789      2017-10-12 13:38:39    -7.50200000E-01    -    
790      2017-10-12 13:38:40    -8.03090000E-01    -    
791      2017-10-12 13:38:40    -8.06820000E-01    -    
792      2017-10-12 13:38:41    -7.53870000E-01    -    
793      2017-10-12 13:38:41    -7.59750000E-01    -    
794      2017-10-12 13:38:42    -7.62070000E-01    -    
795      2017-10-12 13:38:42    -7.68960000E-01    -    
796      2017-10-12 13:38:43    -8.06090000E-01    -    
797      2017-10-12 13:38:44    -8.03380000E-01    -    
798      2017-10-12 13:38:44    -7.90600000E-01    -    
799      2017-10-12 13:38:45    -8.58590000E-01    -    
800      2017-10-12 13:38:45    -8.23320000E-01    -    
801      2017-10-12 13:38:46    -8.71590000E-01    -    
802      2017-10-12 13:38:46    -8.65260000E-01    -    
803      2017-10-12 13:38:47    -8.41130000E-01    -    
804      2017-10-12 13:38:48    -8.53500000E-01    -    
805      2017-10-12 13:38:48    -8.96960000E-01    -    
806      2017-10-12 13:38:49    -8.98660000E-01    -    
807      2017-10-12 13:38:49    -8.52030000E-01    -    
808      2017-10-12 13:38:50    -9.16230000E-01    -    
809      2017-10-12 13:38:50    -9.07250000E-01    -    
810      2017-10-12 13:38:51    -8.59380000E-01    -    
811      2017-10-12 13:38:52    -9.29680000E-01    -    
812      2017-10-12 13:38:52    -9.34480000E-01    -    
813      2017-10-12 13:38:53    -8.74860000E-01    -    
814      2017-10-12 13:38:53    -9.49180000E-01    -    
815      2017-10-12 13:38:54    -8.85260000E-01    -    
816      2017-10-12 13:38:54    -9.22620000E-01    -    
817      2017-10-12 13:38:55    -9.20190000E-01    -    
818      2017-10-12 13:38:56    -8.91080000E-01    -    
819      2017-10-12 13:38:56    -8.53780000E-01    -    
820      2017-10-12 13:38:57    -7.57540000E-01    -    
821      2017-10-12 13:38:57    -7.68850000E-01    -    
822      2017-10-12 13:38:58    -6.82440000E-01    -    
823      2017-10-12 13:38:59    -6.43450000E-01    -    
824      2017-10-12 13:38:59    -5.91510000E-01    -    
825      2017-10-12 13:39:00    -5.66480000E-01    -    
826      2017-10-12 13:39:00    -5.54550000E-01    -    
827      2017-10-12 13:39:01    -4.98660000E-01    -    
828      2017-10-12 13:39:01    -4.55430000E-01    -    
829      2017-10-12 13:39:02    -4.76850000E-01    -    
830      2017-10-12 13:39:03    -4.17120000E-01    -    
831      2017-10-12 13:39:03    -3.77220000E-01    -    
832      2017-10-12 13:39:04    -3.70490000E-01    -    
833      2017-10-12 13:39:04    -2.97710000E-01    -    
834      2017-10-12 13:39:05    -2.56790000E-01    -    
835      2017-10-12 13:39:06    -2.15140000E-01    -    
836      2017-10-12 13:39:06    -2.09260000E-01    -    
837      2017-10-12 13:39:07    -1.77050000E-01    -    
838      2017-10-12 13:39:07    -1.78690000E-01    -    
839      2017-10-12 13:39:08    -1.17830000E-01    -    
840      2017-10-12 13:39:08    -7.35170000E-02    -    
841      2017-10-12 13:39:09    -4.97340000E-02    -    
842      2017-10-12 13:39:10    -7.92410000E-02    -    
843      2017-10-12 13:39:10    +3.25200000E-03    -    
844      2017-10-12 13:39:11    -5.71300000E-03    -    
845      2017-10-12 13:39:11    -2.80040000E-03    -    
846      2017-10-12 13:39:11    +3.23580000E-02    -    
847      2017-10-12 13:39:12    +3.60390000E-02    -    
848      2017-10-12 13:39:13    +2.99760000E-02    -    
849      2017-10-12 13:39:13    +1.17527000E-01    -    
850      2017-10-12 13:39:14    +8.49400000E-02    -    
851      2017-10-12 13:39:14    +9.11000000E-02    -    
852      2017-10-12 13:39:15    +1.03020000E-01    -    
853      2017-10-12 13:39:16    +1.76490000E-01    -    
854      2017-10-12 13:39:16    +1.49930000E-01    -    
855      2017-10-12 13:39:17    +1.74570000E-01    -    
856      2017-10-12 13:39:17    +2.14010000E-01    -    
857      2017-10-12 13:39:18    +2.38250000E-01    -    
858      2017-10-12 13:39:19    +3.03020000E-01    -    
859      2017-10-12 13:39:19    +2.97880000E-01    -    
860      2017-10-12 13:39:20    +2.78770000E-01    -    
861      2017-10-12 13:39:20    +3.39580000E-01    -    
862      2017-10-12 13:39:21    +3.69480000E-01    -    
863      2017-10-12 13:39:22    +3.99710000E-01    -    
864      2017-10-12 13:39:22    +4.22150000E-01    -    
865      2017-10-12 13:39:23    +4.26950000E-01    -    
866      2017-10-12 13:39:24    +3.92820000E-01    -    
867      2017-10-12 13:39:24    +4.48760000E-01    -    
868      2017-10-12 13:39:25    +4.88770000E-01    -    
869      2017-10-12 13:39:25    +4.53910000E-01    -    
870      2017-10-12 13:39:26    +4.79840000E-01    -    
871      2017-10-12 13:39:27    +5.13810000E-01    -    
872      2017-10-12 13:39:27    +5.49980000E-01    -    
873      2017-10-12 13:39:28    +5.13190000E-01    -    
874      2017-10-12 13:39:28    +5.77950000E-01    -    
875      2017-10-12 13:39:29    +5.41500000E-01    -    
876      2017-10-12 13:39:30    +5.83320000E-01    -    
877      2017-10-12 13:39:30    +6.43330000E-01    -    
878      2017-10-12 13:39:31    +6.04230000E-01    -    
879      2017-10-12 13:39:32    +6.51080000E-01    -    
880      2017-10-12 13:39:32    +6.21860000E-01    -    
881      2017-10-12 13:39:33    +6.50120000E-01    -    
882      2017-10-12 13:39:33    +6.83010000E-01    -    
883      2017-10-12 13:39:34    +7.21210000E-01    -    
884      2017-10-12 13:39:35    +6.77180000E-01    -    
885      2017-10-12 13:39:35    +6.93630000E-01    -    
886      2017-10-12 13:39:36    +7.30810000E-01    -    
887      2017-10-12 13:39:37    +7.26630000E-01    -    
888      2017-10-12 13:39:37    +7.53020000E-01    -    
889      2017-10-12 13:39:38    +7.91280000E-01    -    
890      2017-10-12 13:39:38    +8.15750000E-01    -    
891      2017-10-12 13:39:39    +7.92410000E-01    -    
892      2017-10-12 13:39:40    +8.15700000E-01    -    
893      2017-10-12 13:39:40    +8.07160000E-01    -    
894      2017-10-12 13:39:41    +8.24910000E-01    -    
895      2017-10-12 13:39:42    +8.94760000E-01    -    
896      2017-10-12 13:39:42    +8.43100000E-01    -    
897      2017-10-12 13:39:43    +9.20020000E-01    -    
898      2017-10-12 13:39:43    +8.75650000E-01    -    
899      2017-10-12 13:39:44    +8.87300000E-01    -    
900      2017-10-12 13:39:45    +9.52790000E-01    -    
901      2017-10-12 13:39:45    +9.11480000E-01    -    
902      2017-10-12 13:39:46    +9.17700000E-01    -    
903      2017-10-12 13:39:47    +9.82630000E-01    -    
904      2017-10-12 13:39:47    +9.81280000E-01    -    
905      2017-10-12 13:39:48    +1.00541000E+00    -    
906      2017-10-12 13:39:49    +9.59290000E-01    -    
907      2017-10-12 13:39:49    +1.02677000E+00    -    
908      2017-10-12 13:39:50    +9.89920000E-01    -    
909      2017-10-12 13:39:50    +1.04378000E+00    -    
910      2017-10-12 13:39:51    +1.02728000E+00    -    
911      2017-10-12 13:39:52    +1.07198000E+00    -    
912      2017-10-12 13:39:52    +1.06949000E+00    -    
913      2017-10-12 13:39:53    +1.09588000E+00    -    
914      2017-10-12 13:39:54    +1.05966000E+00    -    
915      2017-10-12 13:39:54    +1.05265000E+00    -    
916      2017-10-12 13:39:55    +1.05485000E+00    -    
917      2017-10-12 13:39:56    +1.12261000E+00    -    
918      2017-10-12 13:39:56    +1.09215000E+00    -    
919      2017-10-12 13:39:57    +1.09266000E+00    -    
920      2017-10-12 13:39:58    +1.09357000E+00    -    
921      2017-10-12 13:39:58    +1.15855000E+00    -    
922      2017-10-12 13:39:59    +1.16132000E+00    -    
923      2017-10-12 13:39:59    +1.12521000E+00    -    
924      2017-10-12 13:40:00    +1.14974000E+00    -    
925      2017-10-12 13:40:01    +1.19546000E+00    -    
926      2017-10-12 13:40:01    +1.18167000E+00    -    
927      2017-10-12 13:40:02    +1.17008000E+00    -    
928      2017-10-12 13:40:03    +1.17020000E+00    -    
929      2017-10-12 13:40:03    +1.17240000E+00    -    
930      2017-10-12 13:40:04    +1.17300000E+00    -    
931      2017-10-12 13:40:05    +1.24130000E+00    -    
932      2017-10-12 13:40:05    +1.22900000E+00    -    
933      2017-10-12 13:40:06    +1.21440000E+00    -    
934      2017-10-12 13:40:07    +1.20430000E+00    -    
935      2017-10-12 13:40:07    +1.24070000E+00    -    
936      2017-10-12 13:40:08    +1.20210000E+00    -    
937      2017-10-12 13:40:09    +1.23570000E+00    -    
938      2017-10-12 13:40:09    +1.25420000E+00    -    
939      2017-10-12 13:40:10    +1.23570000E+00    -    
940      2017-10-12 13:40:11    +1.25980000E+00    -    
941      2017-10-12 13:40:11    +1.26090000E+00    -    
942      2017-10-12 13:40:12    +1.28830000E+00    -    
943      2017-10-12 13:40:13    +1.26310000E+00    -    
944      2017-10-12 13:40:13    +1.28550000E+00    -    
945      2017-10-12 13:40:14    +1.28330000E+00    -    
946      2017-10-12 13:40:15    +1.29050000E+00    -    
947      2017-10-12 13:40:15    +1.35990000E+00    -    
948      2017-10-12 13:40:16    +1.33080000E+00    -    
949      2017-10-12 13:40:17    +1.30450000E+00    -    
950      2017-10-12 13:40:17    +1.34820000E+00    -    
951      2017-10-12 13:40:18    +1.37060000E+00    -    
952      2017-10-12 13:40:19    +1.33870000E+00    -    
953      2017-10-12 13:40:19    +1.33980000E+00    -    
954      2017-10-12 13:40:20    +1.37620000E+00    -    
955      2017-10-12 13:40:21    +1.34540000E+00    -    
956      2017-10-12 13:40:21    +1.37110000E+00    -    
957      2017-10-12 13:40:22    +1.35990000E+00    -    
958      2017-10-12 13:40:23    +1.39350000E+00    -    
959      2017-10-12 13:40:23    +1.38680000E+00    -    
960      2017-10-12 13:40:24    +1.42650000E+00    -    
961      2017-10-12 13:40:25    +1.41980000E+00    -    
962      2017-10-12 13:40:25    +1.37340000E+00    -    
963      2017-10-12 13:40:26    +1.43720000E+00    -    
964      2017-10-12 13:40:27    +1.39180000E+00    -    
965      2017-10-12 13:40:27    +1.39240000E+00    -    
966      2017-10-12 13:40:28    +1.38850000E+00    -    
967      2017-10-12 13:40:29    +1.41420000E+00    -    
968      2017-10-12 13:40:30    +1.45730000E+00    -    
969      2017-10-12 13:40:30    +1.41250000E+00    -    
970      2017-10-12 13:40:31    +1.41090000E+00    -    
971      2017-10-12 13:40:32    +1.48140000E+00    -    
972      2017-10-12 13:40:32    +1.47800000E+00    -    
973      2017-10-12 13:40:33    +1.45670000E+00    -    
974      2017-10-12 13:40:34    +1.46910000E+00    -    
975      2017-10-12 13:40:34    +1.45790000E+00    -    
976      2017-10-12 13:40:35    +1.43320000E+00    -    
977      2017-10-12 13:40:36    +1.47910000E+00    -    
978      2017-10-12 13:40:36    +1.51380000E+00    -    
979      2017-10-12 13:40:37    +1.45120000E+00    -    
980      2017-10-12 13:40:38    +1.46290000E+00    -    
